scan_name,plane,scan_point,correction_x,correction_y
8999_28Jun23_235337_29Jun23_001656,2,13,-1.1199334333257815,-0.30032673862330495
8999_28Jun23_235337_29Jun23_001656,2,14,-0.8654783067051364,-0.1637279405680772
8999_28Jun23_235337_29Jun23_001656,2,15,-0.9746932597015368,-0.8805641291742481
8999_28Jun23_235337_29Jun23_001656,2,16,-0.5702168606832037,-0.41986497364243647
8999_28Jun23_235337_29Jun23_001656,2,17,-0.48269276678802875,-0.1585834542428416
8999_28Jun23_235337_29Jun23_001656,2,18,-0.4593258217753665,-0.03169355415524877
8999_28Jun23_235337_29Jun23_001656,2,19,-0.8394298050971583,-0.4427482059172483
8999_28Jun23_235337_29Jun23_001656,2,20,-0.34736338969765246,-1.8029185052546581
8999_28Jun23_235337_29Jun23_001656,2,21,-0.07920536503128184,-1.7829011642200299
8999_28Jun23_235337_29Jun23_001656,2,22,-0.011276846735491786,-1.4492125238100562
8999_28Jun23_235337_29Jun23_001656,2,23,0.0009636947548019581,-1.5308112382367012
8999_28Jun23_235337_29Jun23_001656,2,24,0.8002330104601163,-0.7997566668691836
8999_29Jun23_004658_29Jun23_011220,1,0,-0.059309353503913274,-0.9588202117970436
8999_29Jun23_004658_29Jun23_011220,1,1,0.5842455292803881,-0.2928345728429187
8999_29Jun23_004658_29Jun23_011220,1,2,0.505851990543287,0.22945820682921486
8999_29Jun23_004658_29Jun23_011220,1,3,0.08756060013918096,0.7479489239822125
8999_29Jun23_004658_29Jun23_011220,1,4,0.015725662088093405,0.8901795105103456
8999_29Jun23_004658_29Jun23_011220,1,5,-0.3916281612141589,0.697884866852491
8999_29Jun23_004658_29Jun23_011220,1,6,-0.6489869888885018,0.3914493543435512
8999_29Jun23_004658_29Jun23_011220,1,7,-0.14131271989027858,0.033543587480075895
8999_29Jun23_004658_29Jun23_011220,1,8,0.15061856427906434,-0.23883521086096487
8999_29Jun23_004658_29Jun23_011220,1,9,-0.1387880199258402,-0.09067168512708823
8999_29Jun23_004658_29Jun23_011220,1,10,0.5491591237725149,0.4018995778420623
8999_29Jun23_004658_29Jun23_011220,1,11,0.33033675509411653,0.17030981853156382
8999_29Jun23_004658_29Jun23_011220,1,12,0.25107741190620614,-0.21963429329447848
8999_29Jun23_004658_29Jun23_011220,1,13,0.9320358915473481,-0.5687597238016614
8999_29Jun23_004658_29Jun23_011220,1,14,0.14121569150794117,-0.285138771146285
8999_29Jun23_004658_29Jun23_011220,1,15,-0.31822952682180294,0.06864015236135602
8999_29Jun23_004658_29Jun23_011220,1,16,-0.3563999344130596,-0.4389922359062027
8999_29Jun23_004658_29Jun23_011220,1,17,0.44016892949369635,-0.19427578917043348
8999_29Jun23_004658_29Jun23_011220,1,18,0.2333325766061228,-0.28134859157459535
8999_29Jun23_004658_29Jun23_011220,2,0,-0.3118600130308488,0.4114015654862788
8999_29Jun23_004658_29Jun23_011220,2,1,-0.47056993809275605,-0.09913499573698838
8999_29Jun23_004658_29Jun23_011220,2,2,-0.44322687417234385,-0.4316338904797733
8999_29Jun23_004658_29Jun23_011220,2,3,-0.7643535092455216,-0.6436489470490828
8999_29Jun23_004658_29Jun23_011220,2,4,-0.759894943203509,-0.9139563096006823
8999_29Jun23_004658_29Jun23_011220,2,5,-0.8651334023756354,-1.686715869952841
8999_29Jun23_004658_29Jun23_011220,2,6,-1.2351026832122356,-1.2754234868618783
8999_29Jun23_004658_29Jun23_011220,2,7,-1.8699614700644018,-1.0166223320103858
8999_29Jun23_004658_29Jun23_011220,2,8,-1.8784096809185717,-0.8712947681249122
8999_29Jun23_004658_29Jun23_011220,2,9,-2.0393586112409396,-1.4588092923696052
8999_29Jun23_004658_29Jun23_011220,2,10,-1.902103289972285,-1.025575800939513
8999_29Jun23_004658_29Jun23_011220,2,11,-1.5591099401518633,-1.043397727517143
8999_29Jun23_004658_29Jun23_011220,2,12,-1.2124058875125778,-0.9595967324789489
8999_29Jun23_004658_29Jun23_011220,2,13,-0.9368979895900337,-1.411906017263588
8999_29Jun23_004658_29Jun23_011220,2,14,-1.178540456741562,-1.242742863103692
8999_29Jun23_004658_29Jun23_011220,2,15,-0.7671692868885768,-1.3145736664971035
8999_29Jun23_004658_29Jun23_011220,2,16,-0.8399074429748696,-0.20412481310250738
8999_29Jun23_004658_29Jun23_011220,2,17,-0.7860703508491425,1.495112835684852
8999_29Jun23_004658_29Jun23_011220,2,18,-0.5073650656362919,2.2536333739820553
8999_29Jun23_013851_29Jun23_020425,1,0,-0.6875700227419237,-0.3784015079715316
8999_29Jun23_013851_29Jun23_020425,1,1,0.5791661589862579,0.39328844117064143
8999_29Jun23_013851_29Jun23_020425,1,2,0.8946209800188204,0.24252547896931195
8999_29Jun23_013851_29Jun23_020425,1,3,0.40003914305822524,0.7271879577448896
8999_29Jun23_013851_29Jun23_020425,1,4,0.23361534069646048,0.6659338337037506
8999_29Jun23_013851_29Jun23_020425,1,5,0.1855476213581279,1.2819321834057775
8999_29Jun23_013851_29Jun23_020425,1,6,0.2529404363219815,0.7729884871303259
8999_29Jun23_013851_29Jun23_020425,1,7,0.47936791418545094,0.2513016629688684
8999_29Jun23_013851_29Jun23_020425,1,8,0.3929541566392359,-0.07018914763990385
8999_29Jun23_013851_29Jun23_020425,1,9,0.6560613825495236,0.28813628837087407
8999_29Jun23_013851_29Jun23_020425,1,10,0.5313379869835871,-0.41302301716660206
8999_29Jun23_013851_29Jun23_020425,1,11,0.4361420935820011,-0.2660334442441193
8999_29Jun23_013851_29Jun23_020425,1,12,0.16658411637657483,-0.14033704295665583
8999_29Jun23_013851_29Jun23_020425,1,13,0.20549500518461195,-0.08603771240070826
8999_29Jun23_013851_29Jun23_020425,1,14,0.8404391618416731,-0.09434212069592188
8999_29Jun23_013851_29Jun23_020425,1,15,0.8878183319103072,-0.11447733172232466
8999_29Jun23_013851_29Jun23_020425,1,16,0.752168462434737,0.14233033314313012
8999_29Jun23_013851_29Jun23_020425,1,17,0.5295336067856805,0.1325924551409276
8999_29Jun23_013851_29Jun23_020425,1,18,-0.9622128947152996,0.35508078946071037
8999_29Jun23_013851_29Jun23_020425,2,0,0.7156646935681864,-1.5027037624523991
8999_29Jun23_013851_29Jun23_020425,2,1,0.7050170567787322,-0.9687698587920371
8999_29Jun23_013851_29Jun23_020425,2,2,0.9705118820918479,-0.17293116169318704
8999_29Jun23_013851_29Jun23_020425,2,3,0.8673177230825063,0.2002708439317988
8999_29Jun23_013851_29Jun23_020425,2,4,0.8384934770670508,0.5903406052619458
8999_29Jun23_013851_29Jun23_020425,2,5,0.7518288696449831,0.8849485596573908
8999_29Jun23_013851_29Jun23_020425,2,6,0.6795962792495984,0.7367579377565964
8999_29Jun23_013851_29Jun23_020425,2,7,0.6351040547888576,0.5059214489128918
8999_29Jun23_013851_29Jun23_020425,2,8,0.845526903365814,0.704937986006529
8999_29Jun23_013851_29Jun23_020425,2,9,0.6117199935081366,0.8152102292963198
8999_29Jun23_013851_29Jun23_020425,2,10,0.34619642490324365,0.28572429254138476
8999_29Jun23_013851_29Jun23_020425,2,11,0.6331314134442421,0.7421686528290621
8999_29Jun23_013851_29Jun23_020425,2,12,0.5759390463535188,1.3851309516608867
8999_29Jun23_013851_29Jun23_020425,2,13,0.736022773474103,1.1375933647741603
8999_29Jun23_013851_29Jun23_020425,2,14,0.6650326465782066,0.9914566149229634
8999_29Jun23_013851_29Jun23_020425,2,15,0.4041363230937407,0.706526784339125
8999_29Jun23_013851_29Jun23_020425,2,16,0.3487379210532942,0.40327592665745143
8999_29Jun23_013851_29Jun23_020425,2,17,0.3547191351848365,0.4721882994613081
8999_29Jun23_013851_29Jun23_020425,2,18,0.3480764517233086,0.7417380792698411
8999_29Jun23_023227_29Jun23_025502,1,0,0.8941369937916153,0.01704194897855782
8999_29Jun23_023227_29Jun23_025502,1,1,0.3708756089296095,0.12202039877401427
8999_29Jun23_023227_29Jun23_025502,1,2,0.05841739198887631,0.2617647539961687
8999_29Jun23_023227_29Jun23_025502,1,3,-0.23417179586370462,0.014272751581501097
8999_29Jun23_023227_29Jun23_025502,1,4,-0.19667249681953142,0.22875155858273488
8999_29Jun23_023227_29Jun23_025502,1,5,-0.2935185310625481,0.5307050418394965
8999_29Jun23_023227_29Jun23_025502,1,6,-0.5606986492910992,0.6718989391659713
8999_29Jun23_023227_29Jun23_025502,1,7,-0.6926104719860422,0.3676335010001225
8999_29Jun23_023227_29Jun23_025502,1,8,-1.0712475023083339,0.36573463825283203
8999_29Jun23_023227_29Jun23_025502,1,9,-0.9772276214077164,0.321372753136831
8999_29Jun23_023227_29Jun23_025502,1,10,-0.9439872983179002,0.4199715127850348
8999_29Jun23_023227_29Jun23_025502,1,11,-0.46533032950875797,0.985249178139934
8999_29Jun23_023227_29Jun23_025502,1,12,-0.8464121307940786,0.8764727258777245
8999_29Jun23_023227_29Jun23_025502,1,13,-0.8762743558156427,0.8482041434678331
8999_29Jun23_023227_29Jun23_025502,1,14,-0.5101023785000985,1.142291373940646
8999_29Jun23_023227_29Jun23_025502,1,15,-0.03028934139640558,1.3473934388709279
8999_29Jun23_023227_29Jun23_025502,1,16,-0.036563121608102746,1.0363036743729903
8999_29Jun23_023227_29Jun23_025502,1,17,-0.011094045657196244,1.6845253424021545
8999_29Jun23_023227_29Jun23_025502,1,18,-0.2072075604578475,1.3777884788129524
8999_29Jun23_023227_29Jun23_025502,1,19,0.0729541975323844,1.3772149174239856
8999_29Jun23_023227_29Jun23_025502,1,20,-0.13656930135131545,1.16288167629372
8999_29Jun23_023227_29Jun23_025502,1,21,0.040007684568535644,0.7084239280948368
8999_29Jun23_023227_29Jun23_025502,1,22,-0.6424407556918623,0.5634378714161614
8999_29Jun23_023227_29Jun23_025502,1,23,-0.23725657659119095,0.5325441390621743
8999_29Jun23_023227_29Jun23_025502,1,24,-0.24807110243075917,-0.6369337356936788
8999_29Jun23_023227_29Jun23_025502,2,0,1.9428347602446494,0.22920646802386915
8999_29Jun23_023227_29Jun23_025502,2,1,1.2030406472092747,-0.05284435101122586
8999_29Jun23_023227_29Jun23_025502,2,2,0.29404024837129117,0.4732871198771599
8999_29Jun23_023227_29Jun23_025502,2,3,-0.14565989184481265,0.2770463388362793
8999_29Jun23_023227_29Jun23_025502,2,4,-0.680728746030479,0.33669482836737463
8999_29Jun23_023227_29Jun23_025502,2,5,-0.8270398675124246,0.06844145621705065
8999_29Jun23_023227_29Jun23_025502,2,6,-0.9899615611821677,0.20925761066418677
8999_29Jun23_023227_29Jun23_025502,2,7,-1.0112739539920867,0.8063375994657846
8999_29Jun23_023227_29Jun23_025502,2,8,-1.4902217246181015,0.17167265451875402
8999_29Jun23_023227_29Jun23_025502,2,9,-1.2611876394754418,0.29784813553360134
8999_29Jun23_023227_29Jun23_025502,2,10,-1.651641195875575,0.4067877288379201
8999_29Jun23_023227_29Jun23_025502,2,11,-2.082443197345088,0.4277217445449641
8999_29Jun23_023227_29Jun23_025502,2,12,-2.3178210045377536,0.10826479867166489
8999_29Jun23_023227_29Jun23_025502,2,13,-2.0782136056834677,0.6416199034567912
8999_29Jun23_023227_29Jun23_025502,2,14,-1.6363631018054547,0.11293270811083873
8999_29Jun23_023227_29Jun23_025502,2,15,-1.0748880417315587,0.48276939090260834
8999_29Jun23_023227_29Jun23_025502,2,16,-0.7576588173736076,-0.29643549131519153
8999_29Jun23_023227_29Jun23_025502,2,17,-0.8610425788134757,0.2729836462637324
8999_29Jun23_023227_29Jun23_025502,2,18,-0.6988229128820356,-0.09223830176027868
8999_29Jun23_023227_29Jun23_025502,2,19,-0.4401043752526035,0.4717252890376284
8999_29Jun23_023227_29Jun23_025502,2,20,0.15541264191532012,0.5550562967607319
8999_29Jun23_023227_29Jun23_025502,2,21,-0.17433765973426385,-0.007917199968941456
8999_29Jun23_023227_29Jun23_025502,2,22,0.22656347325089587,0.6093369900157348
8999_29Jun23_023227_29Jun23_025502,2,23,0.4852974820089284,0.7848375887013471
8999_29Jun23_023227_29Jun23_025502,2,24,0.3123167992763465,0.1256912860235945
8999_29Jun23_073830_29Jun23_080352,1,0,1.8545786259349106,-0.28629338769535384
8999_29Jun23_073830_29Jun23_080352,1,1,1.453707305729246,-0.5958223842020848
8999_29Jun23_073830_29Jun23_080352,1,2,0.6154493470526823,-0.25462284545508584
8999_29Jun23_073830_29Jun23_080352,1,3,0.6264256709331839,-0.8113809487788066
8999_29Jun23_073830_29Jun23_080352,1,4,0.18375611040513662,-0.6496140419029234
8999_29Jun23_073830_29Jun23_080352,1,5,0.021719502017930603,-0.5182946302640282
8999_29Jun23_073830_29Jun23_080352,1,6,0.44022196023443816,-1.0776247024428673
8999_29Jun23_073830_29Jun23_080352,1,7,0.8056957074585591,-0.6624735957848863
8999_29Jun23_073830_29Jun23_080352,1,8,0.6144793286006894,-0.677685707352994
8999_29Jun23_073830_29Jun23_080352,1,9,0.5753431015895899,-0.7464972402838701
8999_29Jun23_073830_29Jun23_080352,1,10,0.6243652850989114,-1.004066608758555
8999_29Jun23_073830_29Jun23_080352,1,11,0.7489415891498985,-0.3706959230252114
8999_29Jun23_073830_29Jun23_080352,1,12,1.6495705145088642,0.12832412687102993
8999_29Jun23_073830_29Jun23_080352,1,13,1.4519922306399993,-0.23365010392756835
8999_29Jun23_073830_29Jun23_080352,1,14,1.419254684082112,-0.4121082438725909
8999_29Jun23_073830_29Jun23_080352,1,15,1.387268019624785,-0.8068241910303721
8999_29Jun23_073830_29Jun23_080352,1,16,1.579015423975663,-0.24759191991014814
8999_29Jun23_073830_29Jun23_080352,1,17,1.2815922107249356,-0.22085070046693434
8999_29Jun23_073830_29Jun23_080352,1,18,0.9890325372666764,-0.7407879160645259
8999_29Jun23_073830_29Jun23_080352,1,19,1.0368478667283076,-0.7550221342320819
8999_29Jun23_073830_29Jun23_080352,1,20,1.29438528418932,-0.6071021541774388
8999_29Jun23_073830_29Jun23_080352,1,21,1.4288437051376002,-0.7092853849783808
8999_29Jun23_073830_29Jun23_080352,1,22,0.6713908314905093,-0.7773176886476884
8999_29Jun23_073830_29Jun23_080352,1,23,0.8106502622648448,-0.46005547128044555
8999_29Jun23_073830_29Jun23_080352,1,24,0.9913802103668212,-0.7142428656192444
8999_29Jun23_073830_29Jun23_080352,2,0,-0.08044712348672764,-0.5072590025675949
8999_29Jun23_073830_29Jun23_080352,2,1,-0.2735024747111028,-0.7153272794380716
8999_29Jun23_073830_29Jun23_080352,2,2,-0.5783170524386774,-1.374618146163048
8999_29Jun23_073830_29Jun23_080352,2,3,-0.7455246501397794,-1.2391308480779184
8999_29Jun23_073830_29Jun23_080352,2,4,-0.8955746731019426,-1.1192788622503003
8999_29Jun23_073830_29Jun23_080352,2,5,-0.6446963409171872,-1.3963194383217747
8999_29Jun23_073830_29Jun23_080352,2,6,-0.6580134605885407,-1.5731143574471973
8999_29Jun23_073830_29Jun23_080352,2,7,-0.08422833112636474,-1.2974480483446267
8999_29Jun23_073830_29Jun23_080352,2,8,-0.16880422258582584,-1.325185713753327
8999_29Jun23_073830_29Jun23_080352,2,9,-0.282153279558589,-2.039476631145745
8999_29Jun23_073830_29Jun23_080352,2,10,0.05575091003714675,-1.3628856616293636
8999_29Jun23_073830_29Jun23_080352,2,11,0.21067826072605206,-0.9709668797640153
8999_29Jun23_073830_29Jun23_080352,2,12,0.7106438415619559,-1.066437959595301
8999_29Jun23_073830_29Jun23_080352,2,13,0.5654283763683681,-1.3094626761416885
8999_29Jun23_073830_29Jun23_080352,2,14,0.436200616886483,-0.8626681607405915
8999_29Jun23_073830_29Jun23_080352,2,15,0.05923107258022642,-0.8570103040367733
8999_29Jun23_073830_29Jun23_080352,2,16,-0.06479645882836901,-0.8055377149771836
8999_29Jun23_073830_29Jun23_080352,2,17,0.3289467331193869,-0.5564139733104656
8999_29Jun23_073830_29Jun23_080352,2,18,-0.09939408726372453,0.03132748338544045
8999_29Jun23_073830_29Jun23_080352,2,19,-0.19089322141309895,-0.2105685821129355
8999_29Jun23_073830_29Jun23_080352,2,20,-0.5643392112518024,-0.9935646162762823
8999_29Jun23_073830_29Jun23_080352,2,21,-0.786317104785594,-0.8786660205983843
8999_29Jun23_073830_29Jun23_080352,2,22,-0.7448098264997954,-1.9656954813674077
8999_29Jun23_073830_29Jun23_080352,2,23,-0.6140758898671532,-0.7638750509025849
8999_29Jun23_073830_29Jun23_080352,2,24,-0.9349416210944235,-1.1011235507359385
8999_29Jun23_083200_29Jun23_085852,1,0,1.0297442473569673,0.4002063993749916
8999_29Jun23_083200_29Jun23_085852,1,1,1.170986860363571,-0.011273087796179193
8999_29Jun23_083200_29Jun23_085852,1,2,0.6893716955228835,0.32806363580184517
8999_29Jun23_083200_29Jun23_085852,1,3,0.504228983573829,-0.24261957596759254
8999_29Jun23_083200_29Jun23_085852,1,4,0.3098162763806589,-0.32684304914544493
8999_29Jun23_083200_29Jun23_085852,1,5,0.3302849802683805,-0.2410341948160255
8999_29Jun23_083200_29Jun23_085852,1,6,0.693797465881843,0.23814624064485979
8999_29Jun23_083200_29Jun23_085852,1,7,0.45193779874769247,0.18317441318632666
8999_29Jun23_083200_29Jun23_085852,1,8,0.8357632560567901,0.302686815257705
8999_29Jun23_083200_29Jun23_085852,1,9,0.3924765110547776,0.011642844632508975
8999_29Jun23_083200_29Jun23_085852,1,10,0.34404671593361513,-0.13342043431750772
8999_29Jun23_083200_29Jun23_085852,1,11,-0.3446035611417448,-0.39761331011772816
